repo_id,nombre,descripcion,lenguaje,stars,forks,topics,fecha_creacion,ultimo_commit,url,dias_sin_commit,antiguedad_dias,num_topics,ratio_forks_stars,stars_por_dia,pca_x,pca_y,topics_list,pca_kmeans_1,pca_kmeans_2,pca_kmeans_3,pca_kmeans_4,pca_kmeans_5,pca_kmeans_6,pca_kmeans_7,pca_kmeans_8,pca_kmeans_9,pca_kmeans_10,cluster_kmeans,cluster_nombre
711338659,semperai/amica,Amica is an open source interface for interactive communication with 3D characters with voice synthesis and speech recognition.,TypeScript,1497,249,"['ai', 'assistant-chat-bots', 'computer-vision', 'llm', 'speech-recognition', 'tts']",2023-10-29 00:01:07+00:00,2025-07-23 20:57:17+00:00,https://github.com/semperai/amica,280,914,6,0.1663,1.6379,-0.04897691,0.25387418,"['ai', 'assistant-chat-bots', 'computer-vision', 'llm', 'speech-recognition', 'tts']",-0.35735215285211236,-0.8878961943196669,-0.38875788857755267,-0.2850067284321209,0.7105834898859011,-0.2522980910548277,-0.7236747401501835,-0.010739920444000128,0.1781847456932199,-0.22711406897430236,0,Herramientas de IA modernas
638845853,AlekPet/ComfyUI_Custom_Nodes_AlekPet,Custom nodes that extend the capabilities of Comfyui,JavaScript,1494,94,"['painter', 'pose-detection', 'tranlsate', 'ide', 'speech-recognition', 'speech-synthesis', 'speech-to-text', 'glm']",2023-05-10 08:24:39+00:00,2026-04-24 17:52:30+00:00,https://github.com/AlekPet/ComfyUI_Custom_Nodes_AlekPet,5,1085,8,0.0629,1.377,-0.02865138,0.09752904,"['painter', 'pose-detection', 'tranlsate', 'ide', 'speech-recognition', 'speech-synthesis', 'speech-to-text', 'glm']",-0.39940873379818725,-1.3714791715295864,-0.08706679886974811,-0.3771524014291802,0.20485097167738836,0.3954851851321883,-0.5557369987024553,-0.09495497018735832,-0.3518691367478714,0.1366584928241776,0,Herramientas de IA modernas
677110837,royshil/obs-localvocal,OBS plugin for local speech recognition and captioning using AI,C++,1463,113,"['ai', 'obs', 'plugin', 'speech-to-text', 'whisper', 'live-streaming', 'livestream', 'obs-studio', 'obs-studio-plugin', 'openai-whisper', 'real-time-transcription', 'realtime-transcribe', 'realtime-translator', 'speech-recognition', 'transcription', 'translation', 'whisper-cpp']",2023-08-10 19:05:18+00:00,2026-04-21 16:36:27+00:00,https://github.com/royshil/obs-localvocal,8,993,17,0.0772,1.4733,-0.04100148,0.1218462,"['ai', 'obs', 'plugin', 'speech-to-text', 'whisper', 'live-streaming', 'livestream', 'obs-studio', 'obs-studio-plugin', 'openai-whisper', 'real-time-transcription', 'realtime-transcribe', 'realtime-translator', 'speech-recognition', 'transcription', 'translation', 'whisper-cpp']",0.031675277134586566,-1.4942067319238839,1.3240079266124085,0.24226674578762245,0.054828876786489886,-0.11991045630124378,-0.7210612977824464,-0.40340197407212053,-0.3680446646590707,0.22209009291535098,2,Ecosistema LLM emergente
414686117,mkiol/dsnote,"Speech Note Linux app. Note taking, reading and translating with offline Speech to Text, Text to Speech and Machine translation.",C++,1452,62,"['asr', 'sailfishos', 'stt', 'tts', 'flatpak-applications', 'linux-desktop', 'nmt', 'offline', 'translator', 'machine-translation', 'speech-recognition', 'speech-synthesis', 'speech-to-text', 'text-to-speech', 'translation']",2021-10-07 16:54:26+00:00,2026-04-24 17:02:33+00:00,https://github.com/mkiol/dsnote,5,1665,15,0.0427,0.8721,-0.13723153,0.282984,"['asr', 'sailfishos', 'stt', 'tts', 'flatpak-applications', 'linux-desktop', 'nmt', 'offline', 'translator', 'machine-translation', 'speech-recognition', 'speech-synthesis', 'speech-to-text', 'text-to-speech', 'translation']",-0.13620424558903477,-1.193680209675771,1.0715850555664128,0.08578703251486178,-0.22346890107988615,0.5096930370963226,-0.6570582080664614,-0.4617254401599604,-0.5894036974772292,0.2761405229929549,2,Ecosistema LLM emergente
456768714,microsoft/SpeechT5,Unified-Modal Speech-Text Pre-Training for Spoken Language Processing,Python,1439,134,"['speech-pretraining', 'speech2c', 'speecht5', 'speechlm', 'speechut', 'speech-recognition', 'speech-synthesis', 'speech-translation', 'speech-text-pretraining', 'vallex', 'vatlm']",2022-02-08 03:29:02+00:00,2024-04-24 05:27:36+00:00,https://github.com/microsoft/SpeechT5,735,1542,11,0.0931,0.9332,-0.044251353,0.06857684,"['speech-pretraining', 'speech2c', 'speecht5', 'speechlm', 'speechut', 'speech-recognition', 'speech-synthesis', 'speech-translation', 'speech-text-pretraining', 'vallex', 'vatlm']",-0.5967910991520037,-0.49308752084313445,0.04683139420982664,0.14838802762995035,-0.4562194190167087,-0.29080374115163304,0.16897800690439524,-0.5656062273401427,-0.09648115662419643,0.2964194654068352,0,Herramientas de IA modernas
40960931,alexsosn/iOS_ML,"List of Machine Learning, AI, NLP solutions for iOS. The most recent version of this article can be found on my blog.",Unknown,1430,150,"['machine-learning', 'deep-learning', 'natural-language-processing', 'computer-vision', 'swift', 'neural-network', 'artificial-intelligence', 'speech-recognition', 'awesome-list', 'gpgpu']",2015-08-18 08:44:46+00:00,2018-07-30 19:55:52+00:00,https://github.com/alexsosn/iOS_ML,2830,3907,10,0.1049,0.366,-0.22666737,-0.04902824,"['machine-learning', 'deep-learning', 'natural-language-processing', 'computer-vision', 'swift', 'neural-network', 'artificial-intelligence', 'speech-recognition', 'awesome-list', 'gpgpu']",-1.4349702848802877,2.7813599492958874,-0.3125813407952795,1.1682661956106382,-2.8693236905624278,-0.3980879580051597,-0.8956782947809816,0.712851952849417,0.5430555914414048,0.5900613820034176,1,Proyectos establecidos y educativos
154024711,sc0ty/subsync,Subtitle Speech Synchronizer,C++,1420,84,"['synchronization', 'subtitle-speech-synchronizer', 'subtitles', 'speech-recognition']",2018-10-21 15:44:25+00:00,2024-10-01 13:47:06+00:00,https://github.com/sc0ty/subsync,575,2747,4,0.0592,0.5169,0.015652612,0.28041527,"['synchronization', 'subtitle-speech-synchronizer', 'subtitles', 'speech-recognition']",-0.8096415973399947,0.08712463045409036,-0.6918190150164079,-0.37009376936817634,-0.45380432815325644,1.1296419802852107,-0.7294891240292901,-0.4220211734175907,-0.33849675402919405,0.1047145792652922,0,Herramientas de IA modernas
56639410,DragonComputer/Dragonfire,the open-source virtual assistant for Ubuntu based Linux distributions,Python,1407,211,"['linux', 'ubuntu', 'spacy', 'chatbot', 'kaldi', 'speech-recognition', 'speech-to-text', 'text-to-speech', 'nlp', 'machine-learning', 'artificial-intelligence', 'virtual-assistant', 'personal-assistant']",2016-04-19 23:28:07+00:00,2022-11-21 21:49:43+00:00,https://github.com/DragonComputer/Dragonfire,1255,3662,13,0.15,0.3842,-0.1647062,-0.030530777,"['linux', 'ubuntu', 'spacy', 'chatbot', 'kaldi', 'speech-recognition', 'speech-to-text', 'text-to-speech', 'nlp', 'machine-learning', 'artificial-intelligence', 'virtual-assistant', 'personal-assistant']",-0.6207916933670521,1.4249235827506301,0.637111239280933,0.6309839041334718,-1.1480026744954694,0.43819892930250504,0.12242155299943336,-0.5528420226445,0.7306499047818074,0.526505891700521,1,Proyectos establecidos y educativos
114703482,MiteshPuthran/Speech-Emotion-Analyzer,"The neural network model is capable of detecting five different male/female emotions from audio speeches. (Deep Learning, NLP, Python)",Jupyter Notebook,1403,436,"['emotion', 'python3', 'deep-learning', 'neural-network', 'data-science', 'deep-neural-networks', 'speech', 'voice', 'audio-files', 'natural-language-processing', 'natural-language-understanding', 'speech-recognition', 'emotion-recognition', 'speech-emotion-recognition', 'keras']",2017-12-19 01:06:02+00:00,2023-02-07 16:19:15+00:00,https://github.com/MiteshPuthran/Speech-Emotion-Analyzer,1177,3054,15,0.3108,0.4594,-0.04106896,0.032060616,"['emotion', 'python3', 'deep-learning', 'neural-network', 'data-science', 'deep-neural-networks', 'speech', 'voice', 'audio-files', 'natural-language-processing', 'natural-language-understanding', 'speech-recognition', 'emotion-recognition', 'speech-emotion-recognition', 'keras']",-0.3332341012254494,1.885739664075058,1.0379162054995055,0.8707938740848371,0.01656043735846946,-0.3605649517479122,-0.5917213770272323,0.38183391695993846,-0.07398252025469804,-0.12258846716008948,1,Proyectos establecidos y educativos
168543012,coqui-ai/open-speech-corpora,"💎 A list of accessible speech corpora for ASR, TTS, and other Speech Technologies",Unknown,1392,150,"['tts', 'stt', 'speech-to-text', 'text-to-speech', 'speech-recognition', 'speech-synthesis', 'speech-processing', 'voice-recognition', 'voice-activity-detection', 'voice-cloning', 'speech-emotion-recognition', 'speech-separation']",2019-01-31 14:57:39+00:00,2024-06-06 11:33:44+00:00,https://github.com/coqui-ai/open-speech-corpora,692,2645,12,0.1078,0.5263,-0.14642127,0.29285875,"['tts', 'stt', 'speech-to-text', 'text-to-speech', 'speech-recognition', 'speech-synthesis', 'speech-processing', 'voice-recognition', 'voice-activity-detection', 'voice-cloning', 'speech-emotion-recognition', 'speech-separation']",-0.5031395426409092,0.19813649751361273,0.47582418875437904,0.259582961180941,-0.5694101723465336,0.4178822167451368,-0.8517051494850911,-0.4441783249423957,-0.28953908407091955,0.2499412067030063,2,Ecosistema LLM emergente
615270502,Softcatala/whisper-ctranslate2,Whisper command line client compatible with original OpenAI client based on CTranslate2.,Python,1290,124,"['speech-recognition', 'speech-to-text', 'whisper', 'openai-', 'openai-whisper']",2023-03-17 10:19:45+00:00,2026-02-14 19:16:02+00:00,https://github.com/Softcatala/whisper-ctranslate2,74,1139,5,0.0961,1.1326,-0.08121788,0.17674905,"['speech-recognition', 'speech-to-text', 'whisper', 'openai-', 'openai-whisper']",-0.5584236585388295,-1.1314411809340836,-0.613053755133043,-0.5442136705211928,0.40458257559410327,0.33078766816002814,0.3026418125400281,-0.2809629133642264,-0.0711882002720775,0.20806799713031915,0,Herramientas de IA modernas
39766464,sdkcarlos/artyom.js,"A voice control - voice commands - speech recognition and speech synthesis javascript library. Create your own siri,google now or cortana with Google Chrome within your website.",JavaScript,1266,364,"['voice-commands', 'speech-recognition', 'recognition', 'speech-synthesis', 'speech-to-text']",2015-07-27 09:36:16+00:00,2023-01-24 21:53:10+00:00,https://github.com/sdkcarlos/artyom.js,1191,3929,5,0.2875,0.3222,-0.20274569,0.12909786,"['voice-commands', 'speech-recognition', 'recognition', 'speech-synthesis', 'speech-to-text']",-0.8119171369383326,2.2409507633855816,-0.5458646847000894,0.1563951395262776,0.1376640538105478,0.6284326196001802,-0.6882626594350126,-0.6641055423039042,-0.020930667157939703,-0.1116333501983765,1,Proyectos establecidos y educativos
810195157,ictnlp/StreamSpeech,"StreamSpeech is an “All in One” seamless model for offline and simultaneous speech recognition, speech translation and speech synthesis.",Python,1263,102,"['seamless', 'simultaneous-translation', 'speech', 'speech-recognition', 'speech-synthesis', 'speech-to-text', 'speech-translation', 'translation', 'all-in-one', 'machine-translation', 'streaming-audio', 'text-to-speech', 'asr', 'tts', 'voice', 'text-to-audio', 'non-autoregressive', 'speech-enhancement', 'audio-processing', 'speech-processing']",2024-06-04 08:25:10+00:00,2025-06-29 02:06:27+00:00,https://github.com/ictnlp/StreamSpeech,305,694,20,0.0808,1.8199,-0.08647325,0.14483924,"['seamless', 'simultaneous-translation', 'speech', 'speech-recognition', 'speech-synthesis', 'speech-to-text', 'speech-translation', 'translation', 'all-in-one', 'machine-translation', 'streaming-audio', 'text-to-speech', 'asr', 'tts', 'voice', 'text-to-audio', 'non-autoregressive', 'speech-enhancement', 'audio-processing', 'speech-processing']",-0.06945421538291435,-1.4888081407150753,1.4785361534318369,0.5487787469794809,-0.29407054694791995,-0.807973456573108,0.222626628029871,-0.6071724657109858,-0.29851729140057726,0.44087657038705463,2,Ecosistema LLM emergente
185448088,alphacep/vosk-server,"WebSocket, gRPC and WebRTC speech recognition server based on Vosk and Kaldi libraries",Python,1252,313,"['websocket', 'speech-recognition', 'kaldi', 'python', 'asr', 'grpc', 'saas', 'webrtc', 'vosk']",2019-05-07 17:24:55+00:00,2025-07-25 08:28:28+00:00,https://github.com/alphacep/vosk-server,278,2549,9,0.25,0.4912,-0.12911667,0.14254324,"['websocket', 'speech-recognition', 'kaldi', 'python', 'asr', 'grpc', 'saas', 'webrtc', 'vosk']",-0.27935051215916273,0.5126310216926311,0.2734614146800275,-0.028942092013476712,0.766938480556035,0.44082057225785914,0.4197113586228327,-0.612604409222622,0.29974919223929225,0.10031449968135377,1,Proyectos establecidos y educativos
140480705,mravanelli/SincNet,SincNet is a neural architecture for efficiently processing raw audio samples.,Python,1238,270,"['deep-learning', 'audio', 'waveform', 'filtering', 'cnn', 'convolutional-neural-networks', 'speaker-recognition', 'speaker-verification', 'speaker-identification', 'speech-recognition', 'asr', 'audio-processing', 'speech-processing', 'digital-signal-processing', 'signal-processing', 'neural-networks', 'artificial-intelligence', 'timit', 'pytorch', 'python']",2018-07-10 19:54:09+00:00,2021-04-28 07:54:52+00:00,https://github.com/mravanelli/SincNet,1827,2850,20,0.2181,0.4344,0.14454217,-0.09133577,"['deep-learning', 'audio', 'waveform', 'filtering', 'cnn', 'convolutional-neural-networks', 'speaker-recognition', 'speaker-verification', 'speaker-identification', 'speech-recognition', 'asr', 'audio-processing', 'speech-processing', 'digital-signal-processing', 'signal-processing', 'neural-networks', 'artificial-intelligence', 'timit', 'pytorch', 'python']",-0.520100032604686,1.6848212679776315,1.4158206455099445,1.439561318657132,-1.3602666739381006,-1.18299372486597,0.672147607256628,-0.1552171595787062,-0.10174519889822767,-0.15804283863114565,1,Proyectos establecidos y educativos
630052479,modal-labs/quillman,A voice chat app ,Python,1204,157,"['language-model', 'serverless', 'speech-recognition', 'speech-to-text', 'ai', 'python']",2023-04-19 15:07:55+00:00,2025-05-21 20:18:49+00:00,https://github.com/modal-labs/quillman,343,1106,6,0.1304,1.0886,-0.16446653,0.21890546,"['language-model', 'serverless', 'speech-recognition', 'speech-to-text', 'ai', 'python']",-0.5055658707131612,-0.8282378017872603,-0.4567457053234393,-0.3054524001157147,0.35254693164843137,-0.08470228885497628,0.3045864955027462,-0.27001693441693647,0.5030819009444629,0.11933207226554204,0,Herramientas de IA modernas
217049858,alan-ai/alan-sdk-cordova,The Self-Coding System for Your App — Alan AI SDK for Cordova,Ruby,1141,5,"['conversational-ai', 'speech-recognition', 'text-to-speech', 'machine-learning', 'voice-commands', 'chatbot', 'voice-assistant', 'voice-interface', 'vui', 'multimodal']",2019-10-23 12:18:37+00:00,2025-04-22 12:38:11+00:00,https://github.com/alan-ai/alan-sdk-cordova,372,2380,10,0.0044,0.4794,-0.17305425,0.07323841,"['conversational-ai', 'speech-recognition', 'text-to-speech', 'machine-learning', 'voice-commands', 'chatbot', 'voice-assistant', 'voice-interface', 'vui', 'multimodal']",-0.5144445983246834,-0.5814484286703143,0.3361403700434007,-0.07580498626339577,-0.8449956011932883,1.0076132332631942,-0.5632881531405876,0.014103566592288563,0.061229619460465956,0.41751418331292894,0,Herramientas de IA modernas
437856913,ashishpatel26/Treasure-of-Transformers,"💁 Awesome Treasure of Transformers Models for Natural Language processing contains papers, videos, blogs, official repo along with colab Notebooks. 🛫☑️",Jupyter Notebook,1139,231,"['transformer', 'python', 'nlp', 'natural-language-processing', 'tensorflow', 'pytorch', 'speech-recognition', 'seq2seq', 'pretrained-models', 'language-models', 'natural-language-generation', 'nlp-library', 'bert', 'natural-language-understanding', 'language-model', 'pytorch-transformers', 'model-hub', 'jax', 'awesome']",2021-12-13 12:03:54+00:00,2025-08-01 12:14:19+00:00,https://github.com/ashishpatel26/Treasure-of-Transformers,271,1598,19,0.2028,0.7128,-0.13160661,0.17547297,"['transformer', 'python', 'nlp', 'natural-language-processing', 'tensorflow', 'pytorch', 'speech-recognition', 'seq2seq', 'pretrained-models', 'language-models', 'natural-language-generation', 'nlp-library', 'bert', 'natural-language-understanding', 'language-model', 'pytorch-transformers', 'model-hub', 'jax', 'awesome']",0.10887908819016713,-0.19196529152715347,1.8676104810150882,0.6858471174459162,0.2744437419325662,-0.35823756099282106,-0.19387487247468926,0.1262067880530155,-0.2675194650051576,-0.455347126658266,2,Ecosistema LLM emergente
438198027,janvarev/Irene-Voice-Assistant,Ирина - русский голосовой ассистент для работы оффлайн. Поддерживает скиллы через плагины.,Python,1127,148,"['tts', 'speech-recognition', 'python', 'voice-assistant', 'speech-synthesis']",2021-12-14 09:47:52+00:00,2026-04-06 18:43:43+00:00,https://github.com/janvarev/Irene-Voice-Assistant,23,1597,5,0.1313,0.7057,-0.14332108,0.31061524,"['tts', 'speech-recognition', 'python', 'voice-assistant', 'speech-synthesis']",-0.46225678152122834,-0.7229417519372342,-0.41829808450109796,-0.5095853390366104,0.5670568560316717,0.5826538800266243,0.4358485525789264,-0.29640699538126863,0.2545699065103311,0.1575107547615925,0,Herramientas de IA modernas
258529948,lhotse-speech/lhotse,Tools for handling multimodal data in machine learning projects.,Python,1127,273,"['speech', 'audio', 'kaldi', 'machine-learning', 'ai', 'deep-learning', 'pytorch', 'data', 'python', 'speech-recognition']",2020-04-24 14:08:10+00:00,2026-04-25 01:00:32+00:00,https://github.com/lhotse-speech/lhotse,5,2196,10,0.2422,0.5132,-0.026172757,-0.1224019,"['speech', 'audio', 'kaldi', 'machine-learning', 'ai', 'deep-learning', 'pytorch', 'data', 'python', 'speech-recognition']",-0.03625254066081528,0.19347221490129224,0.7921803601317288,0.008156035349423045,0.7609431111568659,0.5414559847400642,1.0056848116188668,0.684138541667106,0.4122530672739661,-0.2637011309091303,2,Ecosistema LLM emergente
331677971,sooftware/conformer,"[Unofficial] PyTorch implementation of ""Conformer: Convolution-augmented Transformer for Speech Recognition"" (INTERSPEECH 2020)",Python,1118,190,"['conformer', 'transformer', 'cnn', 'transformer-xl', 'asr', 'speech-recognition', 'pytorch', 'conv', 'convolution', 'augmented', 'speech', 'recognition']",2021-01-21 15:57:20+00:00,2026-01-05 14:18:06+00:00,https://github.com/sooftware/conformer,114,1924,12,0.1699,0.5811,0.2859023,0.03981637,"['conformer', 'transformer', 'cnn', 'transformer-xl', 'asr', 'speech-recognition', 'pytorch', 'conv', 'convolution', 'augmented', 'speech', 'recognition']",-0.22894835350747417,-0.3716359331323687,0.6566699383009588,0.054076464932409384,0.3752225235558038,0.22285136313761847,0.6661447361223934,-0.47082137243350464,-0.6050929374909646,-0.25052335200962134,2,Ecosistema LLM emergente
54041620,matthiasn/lotti,"AI-powered digital assistant that keeps your data private. Chat with your tasks, get intelligent summaries, and track what matters—all stored locally on your devices. Choose your AI provider per category or run everything offline. Your data, your control.",Dart,1101,110,"['journal', 'time-tracker', 'flutter', 'ios', 'linux-app', 'macos', 'windows', 'android-app', 'fitness-app', 'health', 'speech-recognition', 'speech-to-text', 'ai', 'local-first', 'privacy', 'task-management', 'task-manager']",2016-03-16 15:01:59+00:00,2026-04-29 23:49:10+00:00,https://github.com/matthiasn/lotti,0,3696,17,0.0999,0.2979,-0.32081297,-0.1470073,"['journal', 'time-tracker', 'flutter', 'ios', 'linux-app', 'macos', 'windows', 'android-app', 'fitness-app', 'health', 'speech-recognition', 'speech-to-text', 'ai', 'local-first', 'privacy', 'task-management', 'task-manager']",0.034076148233475365,0.13068565281769384,1.7388523761165569,0.3418953672579229,-0.33305288536669564,1.398682888862014,-0.6180840675149548,-0.9464973925353419,-0.25059800515844455,0.09296966499625989,2,Ecosistema LLM emergente
1116516142,FunAudioLLM/Fun-ASR,Fun-ASR is an end-to-end speech recognition large model launched by Tongyi Lab. ,Python,1100,105,"['audio', 'audio-language-model', 'audio-understanding', 'multimodal-large-language-models', 'pytorch', 'speaker-diarization', 'speech-recognition', 'fun-asr']",2025-12-15 01:46:48+00:00,2026-02-25 06:03:26+00:00,https://github.com/FunAudioLLM/Fun-ASR,63,136,8,0.0955,8.0882,-0.063489355,0.14934584,"['audio', 'audio-language-model', 'audio-understanding', 'multimodal-large-language-models', 'pytorch', 'speaker-diarization', 'speech-recognition', 'fun-asr']",-0.4235205654458245,-1.737810463531082,-0.28118922276444325,-0.2701378758546699,0.4531890745245193,-0.39953544092634025,0.6463549953775264,0.026060318466191,-0.5530191671178395,-0.17169426297714724,0,Herramientas de IA modernas
15674392,alumae/kaldi-gstreamer-server,"Real-time full-duplex speech recognition server, based on the Kaldi toolkit and the GStreamer framwork.",Python,1094,338,['speech-recognition'],2014-01-06 13:15:48+00:00,2024-06-08 11:29:50+00:00,https://github.com/alumae/kaldi-gstreamer-server,690,4496,1,0.309,0.2433,-0.05491572,0.073237,['speech-recognition'],-0.7797968474431726,2.302372531675611,-0.8861827646869925,-0.3079427921031085,0.6900399020963282,1.4584189198941795,0.2621023163558447,-0.9134723250219217,0.20504103952558644,-0.08576740679288718,1,Proyectos establecidos y educativos
612610685,ardha27/AI-Waifu-Vtuber,AI Vtuber for Streaming on Youtube/Twitch,Python,1069,171,"['deepl', 'openai', 'speech-recognition', 'speech-synthesis', 'speech-to-text', 'tts', 'vtuber', 'whisper', 'ai-vtuber', 'ai-waifu', 'voicevox']",2023-03-11 13:15:08+00:00,2024-07-12 21:13:48+00:00,https://github.com/ardha27/AI-Waifu-Vtuber,656,1145,11,0.16,0.9336,-0.1264944,-0.014945174,"['deepl', 'openai', 'speech-recognition', 'speech-synthesis', 'speech-to-text', 'tts', 'vtuber', 'whisper', 'ai-vtuber', 'ai-waifu', 'voicevox']",-0.4911321745652053,-0.4987664971464838,0.08536010532973498,0.15464670651207854,0.10463960610096373,-0.6748502526170329,0.16763074233187525,-0.5131102447870395,0.005554633008775928,0.22730880476048979,0,Herramientas de IA modernas
275298565,GauravSingh9356/J.A.R.V.I.S,"Personal Assistant built using python libraries. It does almost anything which includes sending emails, Optical Text Recognition, Dynamic News Reporting at any time with API integration, Todo list generator, Opens any website with just a voice command, Plays Music, Wikipedia searching, Dictionary with Intelligent Sensing i.e. auto spell checking, Weather Reporting i.e. temp, wind speed, humidity, YouTube searching, Google Map searching, Youtube Downloading, etc.",Python,1064,267,"['python3', 'jarvis-ai', 'jarvis', 'dictionary-application', 'newsapi', 'weather-api', 'speech-recognition', 'pyttsx3', 'webbrowser', 'difflib', 'hacktoberfest', 'hactober-accepted', 'python', 'hactoberfest2021', 'tesseract', 'tesseract-ocr', 'optical-text-recognition', 'optical-character-recognition', 'chatgpt', 'opencv']",2020-06-27 04:22:28+00:00,2025-12-02 17:52:32+00:00,https://github.com/GauravSingh9356/J.A.R.V.I.S,148,2133,20,0.2509,0.4988,-0.2308704,0.02069806,"['python3', 'jarvis-ai', 'jarvis', 'dictionary-application', 'newsapi', 'weather-api', 'speech-recognition', 'pyttsx3', 'webbrowser', 'difflib', 'hacktoberfest', 'hactober-accepted', 'python', 'hactoberfest2021', 'tesseract', 'tesseract-ocr', 'optical-text-recognition', 'optical-character-recognition', 'chatgpt', 'opencv']",0.2236130470249517,0.007097760570293134,1.9556256555452927,0.6475782522869505,0.6017074664319885,-0.2484075652696616,0.38660138112753983,-0.8397031302841182,0.16863067272135174,0.21059172449932764,2,Ecosistema LLM emergente
629730614,savbell/whisper-writer,💬📝 A small dictation app using OpenAI's Whisper speech recognition model.,Python,1047,178,"['openai', 'whisper', 'dictation', 'speech-recognition', 'speech-to-text', 'typing-assistant', 'faster-whisper', 'openai-api', 'openai-whisper']",2023-04-18 23:08:57+00:00,2024-08-24 20:31:15+00:00,https://github.com/savbell/whisper-writer,613,1107,9,0.17,0.9458,-0.14150034,0.17595197,"['openai', 'whisper', 'dictation', 'speech-recognition', 'speech-to-text', 'typing-assistant', 'faster-whisper', 'openai-api', 'openai-whisper']",-0.5449784231915267,-0.4802986461746876,-0.1982687526617046,0.007585272462742383,0.27639868853437877,-0.590154911674144,0.184240757861605,-0.44628276469198813,0.04055992933292102,0.19280226278718668,0,Herramientas de IA modernas
94806200,pykaldi/pykaldi,A Python wrapper for Kaldi,Python,1035,250,"['python', 'wrapper', 'kaldi', 'openfst', 'asr', 'speech-recognition', 'speech', 'language-model', 'feature-extraction', 'clif', 'numpy']",2017-06-19 18:05:19+00:00,2025-11-30 20:55:37+00:00,https://github.com/pykaldi/pykaldi,150,3236,11,0.2415,0.3198,-0.0048060464,0.1054141,"['python', 'wrapper', 'kaldi', 'openfst', 'asr', 'speech-recognition', 'speech', 'language-model', 'feature-extraction', 'clif', 'numpy']",-0.16909222799766435,0.742179311144186,0.7401177695379773,0.07284932341380007,0.6333539518946284,0.8983632614808769,0.4281922679361281,-0.8156794368462985,0.24580257531308464,0.10803398865117966,1,Proyectos establecidos y educativos
206148290,alphacep/vosk-android-demo,Offline speech recognition for Android with Vosk library.,Java,1033,270,"['android', 'kaldi', 'offline', 'speech-recognition', 'asr', 'vosk']",2019-09-03 18:42:57+00:00,2025-12-08 21:35:00+00:00,https://github.com/alphacep/vosk-android-demo,142,2430,6,0.2614,0.4251,-0.0042199115,0.16368504,"['android', 'kaldi', 'offline', 'speech-recognition', 'asr', 'vosk']",-0.37063366736281805,0.45230144983256737,-0.13321787219177061,-0.2835128936791682,1.1471014460487605,0.6726046185258215,-0.4799335261826216,-0.312821485324146,-0.16013963945370502,-0.06602984940611246,1,Proyectos establecidos y educativos
581681673,Saik0s/Whisperboard,The open-source iOS app that's making quality voice transcription more accessible on mobile devices.,Swift,1021,106,"['openai', 'ios', 'speech-recognition', 'speech-to-text', 'swiftui', 'transcription', 'audio-to-text', 'composable-architecture', 'tca', 'tuist', 'whisper', 'whisper-cpp']",2022-12-23 23:48:53+00:00,2025-12-18 06:51:44+00:00,https://github.com/Saik0s/Whisperboard,132,1223,12,0.1038,0.8348,-0.062215738,0.17989157,"['openai', 'ios', 'speech-recognition', 'speech-to-text', 'swiftui', 'transcription', 'audio-to-text', 'composable-architecture', 'tca', 'tuist', 'whisper', 'whisper-cpp']",-0.2549924662654407,-1.0867091199842631,0.5348556943540306,-0.020875884339817158,0.20289904848788395,0.010367541333771279,-0.5799582124736645,-0.27458823038564634,-0.3132195504647967,0.14768495963526876,0,Herramientas de IA modernas
240232771,TensorSpeech/TensorFlowASR,:zap: TensorFlowASR: Almost State-of-the-art Automatic Speech Recognition in Tensorflow 2. Supported languages that can use characters or subwords,Python,1007,240,"['automatic-speech-recognition', 'deepspeech2', 'speech-recognition', 'speech-to-text', 'tensorflow2', 'rnn-transducer', 'conformer', 'tflite', 'tflite-model', 'tflite-convertion', 'ctc', 'tensorflow', 'subword-speech-recognition', 'end2end', 'contextnet', 'jasper', 'streaming-transducer']",2020-02-13 10:23:41+00:00,2025-06-11 15:07:00+00:00,https://github.com/TensorSpeech/TensorFlowASR,322,2267,17,0.2383,0.4442,0.040040325,-0.09666171,"['automatic-speech-recognition', 'deepspeech2', 'speech-recognition', 'speech-to-text', 'tensorflow2', 'rnn-transducer', 'conformer', 'tflite', 'tflite-model', 'tflite-convertion', 'ctc', 'tensorflow', 'subword-speech-recognition', 'end2end', 'contextnet', 'jasper', 'streaming-transducer']",-0.05269802531197701,0.26542955789747325,1.3799019637821643,0.5259839801505044,0.45691390791048053,-0.11620981022554017,0.3152307461706154,-0.7933768907589851,-0.08603553110534407,0.20353429811317048,2,Ecosistema LLM emergente
229509259,athena-team/athena,an open-source implementation of sequence-to-sequence based speech processing engine,C++,970,198,"['speech-recognition', 'asr', 'transformer', 'tensorflow', 'ctc', 'unsupervised-learning', 'sequence-to-sequence', 'deployment', 'wfst', 'speaker-recognition', 'tts', 'speech-synthesis']",2019-12-22 02:40:08+00:00,2022-12-02 02:43:19+00:00,https://github.com/athena-team/athena,1245,2321,12,0.2041,0.4179,-0.07469703,0.13658217,"['speech-recognition', 'asr', 'transformer', 'tensorflow', 'ctc', 'unsupervised-learning', 'sequence-to-sequence', 'deployment', 'wfst', 'speaker-recognition', 'tts', 'speech-synthesis']",-0.6540452517784712,0.9693599904078881,0.277373316453025,0.5756061145917879,-0.33271436489218514,-0.4585542391717723,-0.7400763850879082,-0.49268838330926124,-0.27849456480886514,0.09167472355097303,1,Proyectos establecidos y educativos
